expend,area,region
319.18,Rural,Mekong Delta
197.5,Rural,Mekong Delta
155.65,Rural,Mekong Delta
153.63,Rural,Mekong Delta
93.23,Rural,Mekong Delta
182.99,Rural,Mekong Delta
194.67,Rural,Mekong Delta
177.26,Rural,Mekong Delta
133.14,Rural,Mekong Delta
150.93,Rural,Mekong Delta
138.1,Rural,Mekong Delta
87.74,Rural,Mekong Delta
280.94,Rural,Mekong Delta
127.91,Rural,Mekong Delta
184.15,Rural,Mekong Delta
185.72,Rural,Mekong Delta
172.85,Rural,Mekong Delta
67.31,Rural,Mekong Delta
149.14,Rural,Mekong Delta
100.65,Rural,Mekong Delta
69.03,Rural,Mekong Delta
88.83,Rural,Mekong Delta
132.43,Rural,Mekong Delta
299.8,Rural,Mekong Delta
239.03,Rural,Mekong Delta
124.44,Rural,Mekong Delta
232.17,Rural,Mekong Delta
81.79,Rural,Mekong Delta
135.49,Rural,Mekong Delta
112.01,Rural,Mekong Delta
153.51,Rural,Mekong Delta
184.24,Rural,Mekong Delta
98.47,Rural,Mekong Delta
165.21,Rural,Mekong Delta
163.69,Rural,Mekong Delta
117.07,Rural,Mekong Delta
173.5,Rural,Mekong Delta
103.99,Rural,Mekong Delta
113.08,Rural,Mekong Delta
170.41,Rural,Mekong Delta
103.89,Rural,Mekong Delta
163.98,Rural,Mekong Delta
87.99,Rural,Mekong Delta
133.93,Rural,Mekong Delta
118.61,Rural,Mekong Delta
399.19,Rural,Mekong Delta
154.63,Rural,Mekong Delta
158.01,Rural,Mekong Delta
144.8,Rural,Mekong Delta
91.98,Rural,Mekong Delta
259.48,Rural,Mekong Delta
161.32,Rural,Mekong Delta
103.09,Rural,Mekong Delta
265.55,Rural,Mekong Delta
59.35,Rural,Mekong Delta
105.67,Rural,Mekong Delta
86.69,Rural,Mekong Delta
182.79,Rural,Mekong Delta
164.49,Rural,Mekong Delta
126.23,Rural,Mekong Delta
105.74,Rural,Mekong Delta
207.32,Rural,Mekong Delta
125.88,Rural,Mekong Delta
71.88,Rural,Mekong Delta
102.78,Rural,Mekong Delta
118.32,Rural,Mekong Delta
95.11,Rural,Mekong Delta
86.59,Rural,Mekong Delta
105.88,Rural,Mekong Delta
106.98,Rural,Mekong Delta
83.43,Rural,Mekong Delta
123.16,Rural,Mekong Delta
170.08,Rural,Mekong Delta
226.35,Rural,Mekong Delta
167.17,Rural,Mekong Delta
83.17,Rural,Mekong Delta
89.59,Rural,Mekong Delta
117.42,Rural,Mekong Delta
139.36,Rural,Mekong Delta
182.92,Rural,Mekong Delta
361.92,Rural,Mekong Delta
190.6,Rural,Mekong Delta
115.87,Rural,Mekong Delta
123.01,Rural,Mekong Delta
152.5,Rural,Mekong Delta
90.91,Urban,Mekong Delta
60.57,Urban,Mekong Delta
699.27,Urban,Mekong Delta
246.41,Urban,Mekong Delta
190.46,Urban,Mekong Delta
475.61,Urban,Mekong Delta
597.01,Urban,Mekong Delta
89.32,Urban,Mekong Delta
457.43,Urban,Mekong Delta
98.13,Urban,Mekong Delta
137.34,Urban,Mekong Delta
371.71,Urban,Mekong Delta
225.9,Urban,Mekong Delta
365.1,Urban,Mekong Delta
309.99,Urban,Mekong Delta
103.17,Urban,Mekong Delta
326.19,Urban,Mekong Delta
189.45,Urban,Mekong Delta
100.76,Urban,Mekong Delta
153.08,Urban,Mekong Delta
297.21,Urban,Mekong Delta
439.75,Urban,Mekong Delta
222.89,Urban,Mekong Delta
237.18,Urban,Mekong Delta
712.6,Urban,Mekong Delta
70.52,Urban,Mekong Delta
151.34,Urban,Mekong Delta
300.63,Urban,Mekong Delta
240,Urban,Mekong Delta
143.67,Urban,Mekong Delta
284.4,Urban,Mekong Delta
233.99,Urban,Mekong Delta
456.32,Urban,Mekong Delta
553.79,Urban,Mekong Delta
133.3,Urban,Mekong Delta
225.64,Urban,Mekong Delta
268.47,Urban,Mekong Delta
318.87,Urban,Mekong Delta
502.04,Urban,Mekong Delta
350.55,Urban,Mekong Delta
310.55,Urban,Mekong Delta
460.31,Urban,Mekong Delta
76.42,Urban,Mekong Delta
236.13,Urban,Mekong Delta
349.86,Urban,Mekong Delta
95.16,Urban,Mekong Delta
597.02,Urban,Mekong Delta
307.89,Urban,Mekong Delta
682.46,Urban,Mekong Delta
300.07,Urban,Mekong Delta
199.82,Urban,Mekong Delta
286.27,Urban,Mekong Delta
360.4,Urban,Mekong Delta
148,Urban,Mekong Delta
528.7,Urban,Mekong Delta
408.32,Urban,Mekong Delta
980.92,Urban,Mekong Delta
203.47,Urban,Mekong Delta
117.64,Urban,Mekong Delta
355.34,Urban,Mekong Delta
346.13,Urban,Mekong Delta
251.61,Urban,Mekong Delta
160.79,Urban,Mekong Delta
228.86,Urban,Mekong Delta
211.24,Urban,Mekong Delta
462.52,Urban,Mekong Delta
371.84,Urban,Mekong Delta
146.49,Urban,Mekong Delta
169.64,Urban,Mekong Delta
254.23,Urban,Mekong Delta
172.26,Urban,Mekong Delta
192.45,Urban,Mekong Delta
85.11,Urban,Mekong Delta
92.35,Urban,Mekong Delta
690.36,Urban,Mekong Delta
255.28,Urban,Mekong Delta
461.45,Urban,Mekong Delta
323.33,Urban,Mekong Delta
179.31,Urban,Mekong Delta
138.24,Urban,Mekong Delta
559.53,Urban,Mekong Delta
171.27,Urban,Mekong Delta
249.4,Urban,Mekong Delta
83.26,Urban,Mekong Delta
1754.48,Urban,Mekong Delta
181.02,Urban,Mekong Delta
278.25,Urban,Mekong Delta
806.41,Urban,Mekong Delta
517.66,Urban,Mekong Delta
198.84,Urban,Mekong Delta
273.96,Urban,Mekong Delta
580.44,Urban,Mekong Delta
70.97,Urban,Mekong Delta
337.39,Urban,Mekong Delta
278.36,Urban,Mekong Delta
197.08,Urban,Mekong Delta
333.01,Urban,Mekong Delta
415.57,Urban,Mekong Delta
136.55,Urban,Mekong Delta
383.03,Urban,Mekong Delta
544.8,Urban,Mekong Delta
329.17,Urban,Mekong Delta
892.9,Urban,Mekong Delta
116.02,Urban,Mekong Delta
155.15,Urban,Mekong Delta
135.4,Urban,Mekong Delta
742.99,Urban,Mekong Delta
408.62,Urban,Mekong Delta
252.61,Urban,Mekong Delta
182.15,Urban,Mekong Delta
426.35,Urban,Mekong Delta
157.94,Urban,Mekong Delta
1229.81,Urban,Mekong Delta
98.7,Urban,Mekong Delta
219.03,Urban,Mekong Delta
279.11,Urban,Mekong Delta
777.29,Urban,Mekong Delta
131.07,Urban,Mekong Delta
392.82,Urban,Mekong Delta
163.2,Urban,Mekong Delta
148,Urban,Mekong Delta
201.95,Urban,Mekong Delta
329.62,Urban,Mekong Delta
166.52,Urban,Mekong Delta
143.5,Urban,Mekong Delta
120.04,Urban,Mekong Delta
449.96,Urban,Mekong Delta
457.73,Urban,Mekong Delta
134.65,Urban,Mekong Delta
371.12,Urban,Mekong Delta
204.53,Urban,Mekong Delta
428.03,Urban,Mekong Delta
240.62,Urban,Mekong Delta
178.34,Urban,Mekong Delta
173.01,Urban,Mekong Delta
233.41,Urban,Mekong Delta
430.6,Urban,Mekong Delta
663.95,Urban,Mekong Delta
473.67,Urban,Mekong Delta
444.17,Urban,Mekong Delta
444.45,Urban,Mekong Delta
309.54,Urban,Mekong Delta
170.3,Urban,Mekong Delta
156.01,Urban,Mekong Delta
702.84,Urban,Mekong Delta
168.61,Urban,Mekong Delta
251.65,Urban,Mekong Delta
168.04,Urban,Mekong Delta
250.81,Urban,Mekong Delta
167.1,Urban,Mekong Delta
140.73,Urban,Mekong Delta
380.85,Urban,Mekong Delta
692.83,Urban,Mekong Delta
304.63,Urban,Mekong Delta
331.92,Urban,Mekong Delta
460.31,Urban,Mekong Delta
66.14,Urban,Mekong Delta
355.22,Urban,Mekong Delta
151.48,Urban,Mekong Delta
272.15,Urban,Mekong Delta
102.2,Urban,Mekong Delta
133.64,Urban,Mekong Delta
289.98,Urban,Mekong Delta
285.25,Urban,Mekong Delta
181.44,Urban,Mekong Delta
1332,Urban,Mekong Delta
286.61,Urban,Mekong Delta
568.52,Urban,Mekong Delta
131.39,Urban,Mekong Delta
267.38,Urban,Mekong Delta
203.98,Urban,Mekong Delta
155.62,Urban,Mekong Delta
202.57,Urban,Mekong Delta
110.07,Urban,Mekong Delta
246.52,Urban,Mekong Delta
172.47,Urban,Mekong Delta
241.12,Urban,Mekong Delta
317.24,Urban,Mekong Delta
719.5,Urban,Mekong Delta
172.09,Urban,Mekong Delta
214.98,Urban,Mekong Delta
307.25,Urban,Mekong Delta
333.51,Urban,Mekong Delta
593.26,Urban,Mekong Delta
994.95,Urban,Mekong Delta
240.04,Urban,Mekong Delta
613.47,Urban,Mekong Delta
596.03,Urban,Mekong Delta
427.47,Urban,Mekong Delta
289.56,Urban,Mekong Delta
102.23,Urban,Mekong Delta
261.54,Urban,Mekong Delta
265.73,Urban,Mekong Delta
269.61,Urban,Mekong Delta
176.1,Urban,Mekong Delta
507.63,Urban,Mekong Delta
296.64,Urban,Mekong Delta
240.41,Urban,Mekong Delta
193.59,Urban,Mekong Delta
91.86,Urban,Mekong Delta
92.93,Urban,Mekong Delta
162.19,Urban,Mekong Delta
146.35,Urban,Mekong Delta
240.69,Urban,Mekong Delta
136.44,Urban,Mekong Delta
373.81,Urban,Mekong Delta
263.43,Urban,Mekong Delta
153.55,Urban,Mekong Delta
267.4,Urban,Mekong Delta
195.63,Urban,Mekong Delta
296.63,Urban,Mekong Delta
85.56,Urban,Mekong Delta
310.65,Urban,Mekong Delta
167.41,Urban,Mekong Delta
187.66,Urban,Mekong Delta
193.83,Urban,Mekong Delta
264.46,Urban,Mekong Delta
102.47,Urban,Mekong Delta
229.06,Urban,Mekong Delta
615.22,Urban,Mekong Delta
334.69,Urban,Mekong Delta
203.86,Urban,Mekong Delta
368.31,Urban,Mekong Delta
236.87,Urban,Mekong Delta
326.19,Urban,Mekong Delta
370.37,Urban,Mekong Delta
205.81,Urban,Mekong Delta
304.38,Urban,Mekong Delta
183.57,Urban,Mekong Delta
509.14,Urban,Mekong Delta
295.57,Urban,Mekong Delta
327.63,Urban,Mekong Delta
71.1,Urban,Mekong Delta
228.97,Urban,Mekong Delta
174.11,Urban,Mekong Delta
192.48,Urban,Mekong Delta
230.78,Urban,Mekong Delta
382.35,Urban,Mekong Delta
198.06,Urban,Mekong Delta
463.88,Urban,Mekong Delta
303.32,Urban,Mekong Delta
227.19,Urban,Mekong Delta
116.34,Urban,Mekong Delta
278.36,Urban,Mekong Delta
689.53,Urban,Mekong Delta
292.77,Urban,Mekong Delta
269.2,Urban,Mekong Delta
214.98,Urban,Mekong Delta
319.28,Urban,Mekong Delta
258.25,Urban,Mekong Delta
676.66,Urban,Mekong Delta
159.89,Urban,Mekong Delta
142.71,Urban,Mekong Delta
254.15,Urban,Mekong Delta
841.36,Urban,Mekong Delta
152.43,Urban,Mekong Delta
556.05,Urban,Mekong Delta
153.2,Urban,Mekong Delta
583.01,Urban,Mekong Delta
1065.06,Urban,Mekong Delta
340.74,Urban,Mekong Delta
98.82,Urban,Mekong Delta
294.71,Urban,Mekong Delta
227.92,Urban,Mekong Delta
168.27,Urban,Mekong Delta
238.61,Urban,Mekong Delta
271.22,Urban,Mekong Delta
323.05,Urban,Mekong Delta
114.24,Urban,Mekong Delta
130.01,Urban,Mekong Delta
196.75,Urban,Mekong Delta
374.37,Urban,Mekong Delta
429.27,Urban,Mekong Delta
133.69,Urban,Mekong Delta
127.44,Urban,Mekong Delta
144.03,Urban,Mekong Delta
320.83,Urban,Mekong Delta
351.78,Urban,Mekong Delta
119.21,Urban,Mekong Delta
298.8,Urban,Mekong Delta
303.77,Urban,Mekong Delta
652.42,Urban,Mekong Delta
75.64,Rural,North Coast
123.31,Rural,North Coast
283.75,Rural,North Coast
117.36,Rural,North Coast
91.51,Rural,North Coast
85.53,Rural,North Coast
132.6,Rural,North Coast
76.55,Rural,North Coast
390.98,Rural,North Coast
168.6,Rural,North Coast
89.38,Rural,North Coast
237.84,Rural,North Coast
140.27,Rural,North Coast
67.68,Rural,North Coast
147.47,Rural,North Coast
104.12,Rural,North Coast
155.42,Rural,North Coast
173.65,Rural,North Coast
113.29,Rural,North Coast
114.87,Rural,North Coast
135.1,Rural,North Coast
191.13,Rural,North Coast
159.52,Rural,North Coast
106.38,Rural,North Coast
125.6,Rural,North Coast
341.92,Rural,North Coast
132.72,Rural,North Coast
153.98,Rural,North Coast
155.43,Rural,North Coast
151.01,Rural,North Coast
263.37,Rural,North Coast
153.3,Rural,North Coast
82.41,Rural,North Coast
194.24,Rural,North Coast
137.53,Rural,North Coast
114.7,Rural,North Coast
412.3,Rural,North Coast
104.99,Rural,North Coast
131.46,Rural,North Coast
124.36,Rural,North Coast
115.41,Rural,North Coast
94.58,Rural,North Coast
172.83,Rural,North Coast
244.08,Rural,North Coast
132.49,Rural,North Coast
183.41,Rural,North Coast
109.27,Rural,North Coast
151.12,Rural,North Coast
78.88,Rural,North Coast
115.77,Rural,North Coast
195.07,Rural,North Coast
66.71,Rural,North Coast
568.66,Rural,North Coast
129.23,Rural,North Coast
113.52,Rural,North Coast
108.33,Rural,North Coast
209.29,Rural,North Coast
104.84,Rural,North Coast
60.09,Rural,North Coast
145.45,Rural,North Coast
67.15,Rural,North Coast
53.96,Rural,North Coast
77.9,Rural,North Coast
441.36,Rural,North Coast
283.6,Rural,North Coast
119.93,Rural,North Coast
84.65,Rural,North Coast
128.39,Rural,North Coast
140.85,Rural,North Coast
95.5,Rural,North Coast
128.69,Rural,North Coast
131.35,Rural,North Coast
71.5,Rural,North Coast
100.47,Rural,North Coast
95.97,Rural,North Coast
253.13,Rural,North Coast
87.22,Rural,North Coast
135.74,Rural,North Coast
186.37,Rural,North Coast
147.7,Rural,North Coast
231.98,Rural,North Coast
87.3,Rural,North Coast
138.24,Rural,North Coast
61.35,Rural,North Coast
352.53,Rural,North Coast
138.83,Rural,North Coast
253.96,Rural,North Coast
282.01,Rural,North Coast
48.16,Rural,North Coast
148.62,Rural,North Coast
98.57,Rural,North Coast
272.73,Rural,North Coast
122.52,Rural,North Coast
73.85,Rural,North Coast
130.95,Rural,North Coast
90.92,Rural,North Coast
100.57,Rural,North Coast
49.23,Rural,North Coast
488.69,Rural,North Coast
198.59,Rural,North Coast
116.85,Rural,North Coast
96.71,Rural,North Coast
112.1,Rural,North Coast
134.36,Rural,North Coast
182.39,Rural,North Coast
117.81,Rural,North Coast
73.25,Rural,North Coast
107.12,Rural,North Coast
148.19,Rural,North Coast
467.84,Rural,North Coast
133.23,Rural,North Coast
100.36,Rural,North Coast
51.37,Rural,North Coast
121.34,Rural,North Coast
150.3,Rural,North Coast
92.06,Rural,North Coast
143.69,Rural,North Coast
207.48,Rural,North Coast
107.53,Rural,North Coast
135.7,Rural,North Coast
173.8,Rural,North Coast
94.44,Rural,North Coast
63.25,Rural,North Coast
48.77,Rural,North Coast
123.35,Rural,North Coast
185.05,Rural,North Coast
160.17,Rural,North Coast
118.82,Rural,North Coast
141.67,Rural,North Coast
150.31,Rural,North Coast
121.94,Rural,North Coast
75.2,Rural,North Coast
112.87,Rural,North Coast
195.37,Rural,North Coast
112.9,Rural,North Coast
105.91,Rural,North Coast
73.54,Rural,North Coast
167.21,Rural,North Coast
195.67,Rural,North Coast
126.66,Rural,North Coast
90.76,Rural,North Coast
147.27,Rural,North Coast
101.15,Rural,North Coast
474.77,Rural,North Coast
169.16,Rural,North Coast
281.08,Rural,North Coast
147.56,Rural,North Coast
160.43,Rural,North Coast
86.85,Rural,North Coast
61.6,Rural,North Coast
57.54,Rural,North Coast
102.13,Rural,North Coast
151.77,Rural,North Coast
220.57,Rural,North Coast
69.47,Rural,North Coast
160.29,Rural,North Coast
187,Rural,North Coast
138.21,Rural,North Coast
57.49,Rural,North Coast
172.6,Rural,North Coast
90.1,Rural,North Coast
93.81,Rural,North Coast
88.12,Rural,North Coast
91.47,Rural,North Coast
125.36,Rural,North Coast
86.91,Rural,North Coast
148.2,Rural,North Coast
289.74,Rural,North Coast
61.81,Rural,North Coast
77.4,Rural,North Coast
106.11,Rural,North Coast
117.79,Rural,North Coast
126.82,Rural,North Coast
145.68,Rural,North Coast
133.72,Rural,North Coast
187.99,Rural,North Coast
172.01,Rural,North Coast
109.45,Rural,North Coast
215.2,Rural,North Coast
84.61,Rural,North Coast
132.14,Rural,North Coast
127.93,Rural,North Coast
159.76,Rural,North Coast
74.95,Rural,North Coast
92.91,Rural,North Coast
225.74,Rural,North Coast
90.05,Rural,North Coast
95.37,Rural,North Coast
76.32,Rural,North Coast
81.7,Rural,North Coast
88.46,Rural,North Coast
116.89,Rural,North Coast
258.44,Rural,North Coast
136.46,Rural,North Coast
177.42,Rural,North Coast
241.93,Rural,North Coast
140.83,Rural,North Coast
183.82,Rural,North Coast
81.67,Rural,North Coast
178.94,Rural,North Coast
185.94,Rural,North Coast
98.89,Rural,North Coast
58.08,Rural,North Coast
140.63,Rural,North Coast
281.73,Rural,North Coast
81.09,Rural,North Coast
97.18,Rural,North Coast
212.52,Rural,North Coast
199.27,Rural,North Coast
104.43,Rural,North Coast
159.51,Rural,North Coast
189.57,Rural,North Coast
214.77,Rural,North Coast
80.64,Rural,North Coast
122.24,Rural,North Coast
99.34,Rural,North Coast
139.18,Rural,North Coast
223.78,Rural,North Coast
93.42,Rural,North Coast
158.68,Rural,North Coast
103.93,Rural,North Coast
83.84,Rural,North Coast
268.27,Rural,North Coast
141.55,Rural,North Coast
336.98,Rural,North Coast
114.94,Rural,North Coast
127.87,Rural,North Coast
90.57,Rural,North Coast
204.93,Rural,North Coast
164.44,Rural,North Coast
260.58,Rural,North Coast
92.96,Rural,North Coast
159.07,Rural,North Coast
129.68,Rural,North Coast
138.18,Rural,North Coast
193.06,Rural,North Coast
133.35,Rural,North Coast
123.83,Rural,North Coast
85.92,Rural,North Coast
103.23,Rural,North Coast
200.01,Rural,North Coast
95.91,Rural,North Coast
70.02,Rural,North Coast
143.19,Rural,North Coast
101.52,Rural,North Coast
118.61,Rural,North Coast
92.68,Rural,North Coast
114.18,Rural,North Coast
176.14,Rural,North Coast
120.96,Rural,North Coast
56.72,Rural,North Coast
162.28,Rural,North Coast
133.03,Rural,North Coast
141.67,Rural,North Coast
137.95,Rural,North Coast
127.08,Rural,North Coast
77.55,Rural,North Coast
89.27,Rural,North Coast
71.61,Rural,North Coast
112.25,Rural,North Coast
74.64,Rural,North Coast
95.35,Rural,North Coast
115.62,Rural,North Coast
215.72,Rural,North Coast
208.1,Rural,North Coast
143.63,Rural,North Coast
214.24,Rural,North Coast
172.71,Rural,North Coast
204.61,Rural,North Coast
155.29,Rural,North Coast
84.57,Rural,North Coast
85.22,Rural,North Coast
118.85,Rural,North Coast
92.15,Rural,North Coast
93.6,Rural,North Coast
91.08,Rural,North Coast
74.55,Rural,North Coast
86.96,Rural,North Coast
160.96,Rural,North Coast
259.75,Rural,North Coast
98.86,Rural,North Coast
233.75,Rural,North Coast
134.93,Rural,North Coast
119.26,Rural,North Coast
138.93,Rural,North Coast
101.97,Rural,North Coast
111.25,Rural,North Coast
104.1,Rural,North Coast
89.01,Rural,North Coast
75.6,Rural,North Coast
186.51,Rural,North Coast
161.66,Rural,North Coast
87.04,Rural,North Coast
104.6,Rural,North Coast
201.71,Rural,North Coast
192.02,Rural,North Coast
75.2,Rural,North Coast
132.58,Rural,North Coast
116.5,Rural,North Coast
78.31,Rural,North Coast
238.02,Rural,North Coast
91.65,Rural,North Coast
63.31,Rural,North Coast
209.62,Rural,North Coast
109.8,Rural,North Coast
131.43,Rural,North Coast
144.56,Rural,North Coast
126.1,Rural,North Coast
241.58,Rural,North Coast
81.82,Rural,North Coast
140.57,Rural,North Coast
45.99,Rural,North Coast
264.32,Rural,North Coast
119.13,Rural,North Coast
147.34,Rural,North Coast
86.44,Rural,North Coast
182.94,Rural,North Coast
104.12,Rural,North Coast
218.66,Rural,North Coast
129.36,Rural,North Coast
124.32,Rural,North Coast
59.45,Rural,North Coast
79.3,Rural,North Coast
82.33,Rural,North Coast
100.51,Rural,North Coast
241.63,Rural,North Coast
107.33,Rural,North Coast
312.94,Rural,North Coast
67.48,Rural,North Coast
207.8,Rural,North Coast
83.33,Rural,North Coast
174.11,Rural,North Coast
98.16,Rural,North Coast
152.28,Rural,North Coast
138.59,Rural,North Coast
110.36,Rural,North Coast
61.77,Rural,North Coast
127.91,Rural,North Coast
103.43,Rural,North Coast
88.49,Rural,North Coast
74.72,Rural,North Coast
90.3,Rural,North Coast
157.72,Rural,North Coast
205.67,Rural,North Coast
352.37,Rural,North Coast
139.99,Rural,North Coast
122.29,Rural,North Coast
190.54,Rural,North Coast
76.95,Rural,North Coast
131.22,Rural,North Coast
173.39,Rural,North Coast
103.44,Rural,North Coast
159.19,Rural,North Coast
128.65,Rural,North Coast
296.51,Rural,North Coast
79.85,Rural,North Coast
115.63,Rural,North Coast
164.14,Rural,North Coast
285.39,Rural,North Coast
124.12,Rural,North Coast
100.47,Rural,North Coast
71.54,Rural,North Coast
133.92,Rural,North Coast
71.52,Rural,North Coast
166.4,Rural,North Coast
91.13,Rural,North Coast
140.24,Rural,North Coast
276.91,Rural,North Coast
1364.93,Rural,North Coast
73.54,Rural,North Coast
127.99,Rural,North Coast
176.47,Rural,North Coast
80.02,Rural,North Coast
106.26,Rural,North Coast
109.24,Rural,North Coast
68.73,Rural,North Coast
281.09,Rural,North Coast
189.9,Rural,North Coast
94.75,Rural,North Coast
150.96,Rural,North Coast
93.52,Rural,North Coast
181.43,Rural,North Coast
117.4,Rural,North Coast
87.78,Rural,North Coast
107.01,Rural,North Coast
170.04,Rural,North Coast
323.43,Rural,North Coast
182.95,Rural,North Coast
142.74,Rural,North Coast
93.65,Rural,North Coast
65.87,Rural,North Coast
76.72,Rural,North Coast
125.92,Rural,North Coast
373.18,Rural,North Coast
111.6,Rural,North Coast
85.37,Rural,North Coast
63.93,Rural,North Coast
193.3,Rural,North Coast
102.17,Rural,North Coast
188.52,Rural,North Coast
104.2,Rural,North Coast
101.43,Rural,North Coast
146.95,Rural,North Coast
161.04,Rural,North Coast
73.61,Rural,North Coast
82.23,Rural,North Coast
116.68,Rural,North Coast
172.21,Rural,North Coast
181.43,Rural,North Coast
116.58,Rural,North Coast
107.85,Rural,North Coast
138.38,Rural,North Coast
158.37,Rural,North Coast
260.62,Rural,North Coast
105.43,Rural,North Coast
110.32,Rural,North Coast
121.71,Rural,North Coast
84.65,Rural,North Coast
68.53,Rural,North Coast
112.01,Rural,North Coast
181.25,Rural,North Coast
220.71,Rural,North Coast
118.94,Rural,North Coast
164.18,Rural,North Coast
93.56,Rural,North Coast
118.45,Rural,North Coast
131.76,Rural,North Coast
137.43,Rural,North Coast
99.77,Rural,North Coast
119.74,Rural,North Coast
77.24,Rural,North Coast
72.89,Rural,North Coast
103.2,Rural,North Coast
111.23,Rural,North Coast
157.8,Rural,North Coast
102.29,Rural,North Coast
73.68,Rural,North Coast
140.14,Rural,North Coast
93.27,Rural,North Coast
95.66,Rural,North Coast
383.42,Rural,North Coast
98.83,Rural,North Coast
190.96,Rural,North Coast
79.89,Rural,North Coast
208.18,Rural,North Coast
119.47,Rural,North Coast
128.46,Rural,North Coast
251.35,Rural,North Coast
359.33,Rural,North Coast
146.54,Rural,North Coast
165.4,Rural,North Coast
162.16,Rural,North Coast
153.86,Rural,North Coast
113.75,Rural,North Coast
107.23,Rural,North Coast
194.92,Rural,North Coast
289.05,Rural,North Coast
85.98,Rural,North Coast
172.41,Rural,North Coast
198.56,Rural,North Coast
84.97,Rural,North Coast
197.3,Rural,North Coast
199.71,Rural,North Coast
57.79,Rural,North Coast
170.63,Rural,North Coast
133.47,Rural,North Coast
168.41,Rural,North Coast
167.07,Rural,North Coast
319.25,Rural,North Coast
120.79,Rural,North Coast
122.84,Rural,North Coast
38.69,Rural,North Coast
100,Rural,North Coast
191.1,Rural,North Coast
157.08,Rural,North Coast
120.87,Rural,North Coast
95.55,Rural,North Coast
135.03,Rural,North Coast
63.69,Rural,North Coast
169.37,Rural,North Coast
80.35,Rural,North Coast
155.14,Rural,North Coast
126.2,Rural,North Coast
143.39,Rural,North Coast
126.06,Rural,North Coast
112.29,Rural,North Coast
113.11,Rural,North Coast
115.55,Rural,North Coast
90.86,Rural,North Coast
158.02,Rural,North Coast
145.87,Rural,North Coast
304.87,Rural,North Coast
118.79,Rural,North Coast
193.22,Rural,North Coast
132.46,Rural,North Coast
87.54,Rural,North Coast
93.83,Rural,North Coast
131.59,Rural,North Coast
131.98,Rural,North Coast
358.62,Rural,North Coast
209.49,Rural,North Coast
94.05,Rural,North Coast
185.65,Rural,North Coast
57.4,Rural,North Coast
242.37,Rural,North Coast
176.16,Rural,North Coast
85.37,Rural,North Coast
153.65,Rural,North Coast
192.1,Rural,North Coast
126.06,Rural,North Coast
144.44,Rural,North Coast
126.03,Rural,North Coast
90.74,Rural,North Coast
213.46,Rural,North Coast
138.78,Rural,North Coast
137.87,Rural,North Coast
134.55,Rural,North Coast
862.6,Rural,North Coast
58.48,Rural,North Coast
134.51,Rural,North Coast
137.53,Rural,North Coast
97.54,Rural,North Coast
152.9,Rural,North Coast
166.06,Rural,North Coast
119.97,Rural,North Coast
235.5,Rural,North Coast
142.6,Rural,North Coast
145.38,Rural,North Coast
128.42,Rural,North Coast
236.55,Rural,North Coast
141.06,Rural,North Coast
145.47,Rural,North Coast
74.15,Rural,North Coast
230.92,Rural,North Coast
295.12,Rural,North Coast
170.81,Rural,North Coast
147.93,Rural,North Coast
67.25,Rural,North Coast
120.64,Rural,North Coast
128.86,Rural,North Coast
126.1,Rural,North Coast
145.43,Rural,North Coast
232.38,Rural,North Coast
122.76,Rural,North Coast
88.08,Rural,North Coast
208.99,Rural,North Coast
99.28,Rural,North Coast
137.04,Rural,North Coast
163.2,Rural,North Coast
92.81,Rural,North Coast
134.27,Rural,North Coast
131.83,Rural,North Coast
124.68,Rural,North Coast
92.85,Rural,North Coast
135.07,Rural,North Coast
118.94,Rural,North Coast
107.87,Rural,North Coast
60.51,Rural,North Coast
116.65,Rural,North Coast
64.96,Rural,North Coast
96.86,Rural,North Coast
93.15,Rural,North Coast
111.48,Rural,North Coast
226.84,Rural,North Coast
94.86,Rural,North Coast
150.39,Rural,North Coast
169.27,Rural,North Coast
66.55,Rural,North Coast
77.94,Rural,North Coast
197.34,Rural,North Coast
118.32,Rural,North Coast
116.36,Rural,North Coast
49.61,Rural,North Coast
98.66,Rural,North Coast
58.43,Rural,North Coast
115.81,Rural,North Coast
136.55,Rural,North Coast
126.88,Rural,North Coast
141.89,Rural,North Coast
141.6,Rural,North Coast
70.28,Rural,North Coast
168.38,Rural,North Coast
104.05,Rural,North Coast
137.68,Rural,North Coast
187.41,Rural,North Coast
84.57,Rural,North Coast
112.61,Rural,North Coast
94.66,Rural,North Coast
121.21,Rural,North Coast
175.87,Rural,North Coast
57.48,Rural,North Coast
66.77,Rural,North Coast
97.12,Rural,North Coast
112.36,Rural,North Coast
131.88,Rural,North Coast
107.15,Rural,North Coast
112.33,Rural,North Coast
80.57,Rural,North Coast
66.7,Rural,North Coast
221.64,Rural,North Coast
929.55,Urban,North Coast
397.02,Urban,North Coast
252.47,Urban,North Coast
159.23,Urban,North Coast
229.24,Urban,North Coast
113.93,Urban,North Coast
125.35,Urban,North Coast
373.42,Urban,North Coast
274.31,Urban,North Coast
350.07,Urban,North Coast
174.03,Urban,North Coast
136.35,Urban,North Coast
124.23,Urban,North Coast
281.65,Urban,North Coast
456.61,Urban,North Coast
179.73,Urban,North Coast
259.51,Urban,North Coast
136.37,Urban,North Coast
197.19,Urban,North Coast
180.87,Urban,North Coast
812.58,Urban,North Coast
160.84,Urban,North Coast
406.18,Urban,North Coast
220.54,Urban,North Coast
350.02,Urban,North Coast
